week,banner,sku,promo_planned,promo_executed,Gap,,,,,
2024-W39,ShopOnline,305,0,0,0,,,,,
2024-W40,ShopOnline,305,0,0,0,,,,,
2024-W41,ShopOnline,305,0,0,0,,,,,
2024-W42,ShopOnline,305,0,0,0,,,,,
2024-W43,ShopOnline,305,0,0,0,,,,,
2024-W44,ShopOnline,305,0,0,0,,,,,
2024-W45,ShopOnline,305,1,0,1,,,,,
2024-W46,ShopOnline,305,0,0,0,,,,,
2024-W47,ShopOnline,305,0,0,0,,,,,
2024-W48,ShopOnline,305,0,0,0,,,,,
2024-W49,ShopOnline,305,0,0,0,,,,,
2024-W50,ShopOnline,305,0,0,0,,,,,
2024-W51,ShopOnline,305,0,0,0,,,,,
2024-W52,ShopOnline,305,0,0,0,,,,,
2025-W01,ShopOnline,305,0,0,0,,,,,
2025-W02,ShopOnline,305,0,0,0,,,,,
2025-W03,ShopOnline,305,0,0,0,,,,,
2025-W04,ShopOnline,305,0,0,0,,,,,
2025-W05,ShopOnline,305,0,0,0,,,,,
2025-W06,ShopOnline,305,0,0,0,,,,,
2025-W07,ShopOnline,305,0,0,0,,,,,
2025-W08,ShopOnline,305,0,0,0,,,,,
2025-W09,ShopOnline,305,1,1,0,,,,,
2025-W10,ShopOnline,305,0,0,0,,,,,
2025-W11,ShopOnline,305,0,0,0,,,,,
2025-W12,ShopOnline,305,0,0,0,,,,,
2025-W13,ShopOnline,305,0,0,0,,,,,
2025-W14,ShopOnline,305,0,0,0,,,,,
2025-W15,ShopOnline,305,0,0,0,,,,,
2025-W16,ShopOnline,305,0,0,0,,,,,
2025-W17,ShopOnline,305,0,0,0,,,,,
2025-W18,ShopOnline,305,1,1,0,,,,,
2025-W19,ShopOnline,305,0,0,0,,,,,
2025-W20,ShopOnline,305,0,0,0,,,,,
2025-W21,ShopOnline,305,0,0,0,,,,,
2025-W22,ShopOnline,305,0,0,0,,,,,
2025-W23,ShopOnline,305,0,0,0,,,,,
2025-W24,ShopOnline,305,0,0,0,,,,,
2025-W25,ShopOnline,305,0,0,0,,,,,
2025-W26,ShopOnline,305,0,0,0,,,,,
2025-W27,ShopOnline,305,1,1,0,,,,,
2025-W28,ShopOnline,305,0,0,0,,,,,
2025-W29,ShopOnline,305,0,0,0,,,,,
2025-W30,ShopOnline,305,0,0,0,,,,,
2025-W31,ShopOnline,305,0,0,0,,,,,
2025-W32,ShopOnline,305,0,0,0,,,,,
2025-W33,ShopOnline,305,0,0,0,,,,,
2025-W34,ShopOnline,305,0,0,0,,,,,
2025-W35,ShopOnline,305,0,0,0,,,,,
2025-W36,ShopOnline,305,1,1,0,,,,,
2025-W37,ShopOnline,305,0,0,0,,,,,
2025-W38,ShopOnline,305,0,0,0,,,,,
2025-W39,ShopOnline,305,0,0,0,,,,,
2025-W40,ShopOnline,305,0,0,0,,,,,
2025-W41,ShopOnline,305,0,0,0,,,,,
2025-W42,ShopOnline,305,0,0,0,,,,,
2025-W43,ShopOnline,305,0,0,0,,,,,
2025-W44,ShopOnline,305,0,0,0,,,,,
2025-W45,ShopOnline,305,1,1,0,,,,,
2025-W46,ShopOnline,305,0,0,0,,,,,
2025-W47,ShopOnline,305,0,0,0,,,,,
2025-W48,ShopOnline,305,0,0,0,,,,,
2025-W49,ShopOnline,305,0,0,0,,,,,
2025-W50,ShopOnline,305,0,0,0,,,,,
2025-W51,ShopOnline,305,0,0,0,,,,,
2025-W52,ShopOnline,305,0,0,0,,,,,
2026-W01,ShopOnline,305,0,0,0,,,,,
2026-W02,ShopOnline,305,0,0,0,,,,,
2026-W03,ShopOnline,305,0,0,0,,,,,
2026-W04,ShopOnline,305,0,0,0,,,,,
2026-W05,ShopOnline,305,0,0,0,,,,,
2026-W06,ShopOnline,305,0,0,0,,,,,
2026-W07,ShopOnline,305,0,0,0,,,,,
2026-W08,ShopOnline,305,0,0,0,,,,,
2026-W09,ShopOnline,305,1,1,0,,,,,
2026-W10,ShopOnline,305,0,0,0,,,,,
2026-W11,ShopOnline,305,0,0,0,,,,,
2026-W12,ShopOnline,305,0,0,0,,,,,
2026-W13,ShopOnline,305,0,0,0,,,,,
2026-W14,ShopOnline,305,0,0,0,,,,,
2026-W15,ShopOnline,305,0,0,0,,,,,
2026-W16,ShopOnline,305,0,0,0,,,,,
2026-W17,ShopOnline,305,0,0,0,,,,,
2026-W18,ShopOnline,305,1,1,0,,,,,
2026-W19,ShopOnline,305,0,0,0,,,,,
2026-W20,ShopOnline,305,0,0,0,,,,,
2026-W21,ShopOnline,305,0,0,0,,,,,
2026-W22,ShopOnline,305,0,0,0,,,,,
2026-W23,ShopOnline,305,0,0,0,,,,,
2021-W52,ShopOnline,306,0,0,0,,,,,
2022-W01,ShopOnline,306,0,0,0,,,,,
2022-W02,ShopOnline,306,0,0,0,,,,,
2022-W03,ShopOnline,306,0,0,0,,,,,
2022-W04,ShopOnline,306,0,0,0,,,,,
2022-W05,ShopOnline,306,0,0,0,,,,,
2022-W06,ShopOnline,306,0,0,0,,,,,
2022-W07,ShopOnline,306,0,0,0,,,,,
2022-W08,ShopOnline,306,0,0,0,,,,,
2022-W09,ShopOnline,306,1,0,1,,,,,
2022-W10,ShopOnline,306,0,0,0,,,,,
2022-W11,ShopOnline,306,0,0,0,,,,,
2022-W12,ShopOnline,306,0,0,0,,,,,
2022-W13,ShopOnline,306,0,0,0,,,,,
2022-W14,ShopOnline,306,0,0,0,,,,,
2022-W15,ShopOnline,306,0,0,0,,,,,
2022-W16,ShopOnline,306,0,0,0,,,,,
2022-W17,ShopOnline,306,0,0,0,,,,,
2022-W18,ShopOnline,306,1,1,0,,,,,
2022-W19,ShopOnline,306,0,0,0,,,,,
2022-W20,ShopOnline,306,0,0,0,,,,,
2022-W21,ShopOnline,306,0,0,0,,,,,
2022-W22,ShopOnline,306,0,0,0,,,,,
2022-W23,ShopOnline,306,0,0,0,,,,,
2022-W24,ShopOnline,306,0,0,0,,,,,
2022-W25,ShopOnline,306,0,0,0,,,,,
2022-W26,ShopOnline,306,0,0,0,,,,,
2022-W27,ShopOnline,306,1,1,0,,,,,
2022-W28,ShopOnline,306,0,0,0,,,,,
2022-W29,ShopOnline,306,0,0,0,,,,,
2022-W30,ShopOnline,306,0,0,0,,,,,
2022-W31,ShopOnline,306,0,0,0,,,,,
2022-W32,ShopOnline,306,0,0,0,,,,,
2022-W33,ShopOnline,306,0,0,0,,,,,
2022-W34,ShopOnline,306,0,0,0,,,,,
2022-W35,ShopOnline,306,0,0,0,,,,,
2022-W36,ShopOnline,306,1,0,1,,,,,
2022-W37,ShopOnline,306,0,0,0,,,,,
2022-W38,ShopOnline,306,0,0,0,,,,,
2022-W39,ShopOnline,306,0,0,0,,,,,
2022-W40,ShopOnline,306,0,0,0,,,,,
2022-W41,ShopOnline,306,0,0,0,,,,,
2022-W42,ShopOnline,306,0,0,0,,,,,
2022-W43,ShopOnline,306,0,0,0,,,,,
2022-W44,ShopOnline,306,0,0,0,,,,,
2022-W45,ShopOnline,306,1,1,0,,,,,
2022-W46,ShopOnline,306,0,0,0,,,,,
2022-W47,ShopOnline,306,0,0,0,,,,,
2022-W48,ShopOnline,306,0,0,0,,,,,
2022-W49,ShopOnline,306,0,0,0,,,,,
2022-W50,ShopOnline,306,0,0,0,,,,,
2022-W51,ShopOnline,306,0,0,0,,,,,
2022-W52,ShopOnline,306,0,0,0,,,,,
2023-W01,ShopOnline,306,0,0,0,,,,,
2023-W02,ShopOnline,306,0,0,0,,,,,
2023-W03,ShopOnline,306,0,0,0,,,,,
2023-W04,ShopOnline,306,0,0,0,,,,,
2023-W05,ShopOnline,306,0,0,0,,,,,
2023-W06,ShopOnline,306,0,0,0,,,,,
2023-W07,ShopOnline,306,0,0,0,,,,,
2023-W08,ShopOnline,306,0,0,0,,,,,
2023-W09,ShopOnline,306,1,0,1,,,,,
2023-W10,ShopOnline,306,0,0,0,,,,,
2023-W11,ShopOnline,306,0,0,0,,,,,
2023-W12,ShopOnline,306,0,0,0,,,,,
2023-W13,ShopOnline,306,0,0,0,,,,,
2023-W14,ShopOnline,306,0,0,0,,,,,
2023-W15,ShopOnline,306,0,0,0,,,,,
2023-W16,ShopOnline,306,0,0,0,,,,,
2023-W17,ShopOnline,306,0,0,0,,,,,
2023-W18,ShopOnline,306,1,1,0,,,,,
2023-W19,ShopOnline,306,0,0,0,,,,,
2023-W20,ShopOnline,306,0,0,0,,,,,
2023-W21,ShopOnline,306,0,0,0,,,,,
2023-W22,ShopOnline,306,0,0,0,,,,,
2023-W23,ShopOnline,306,0,0,0,,,,,
2023-W24,ShopOnline,306,0,0,0,,,,,
2023-W25,ShopOnline,306,0,0,0,,,,,
2023-W26,ShopOnline,306,0,0,0,,,,,
2023-W27,ShopOnline,306,1,1,0,,,,,
2023-W28,ShopOnline,306,0,0,0,,,,,
2023-W29,ShopOnline,306,0,0,0,,,,,
2023-W30,ShopOnline,306,0,0,0,,,,,
2023-W31,ShopOnline,306,0,0,0,,,,,
2023-W32,ShopOnline,306,0,0,0,,,,,
2023-W33,ShopOnline,306,0,0,0,,,,,
2023-W34,ShopOnline,306,0,0,0,,,,,
2023-W35,ShopOnline,306,0,0,0,,,,,
2023-W36,ShopOnline,306,1,1,0,,,,,
2023-W37,ShopOnline,306,0,0,0,,,,,
2023-W38,ShopOnline,306,0,0,0,,,,,
2023-W39,ShopOnline,306,0,0,0,,,,,
2023-W40,ShopOnline,306,0,0,0,,,,,
2023-W41,ShopOnline,306,0,0,0,,,,,
2023-W42,ShopOnline,306,0,0,0,,,,,
2023-W43,ShopOnline,306,0,0,0,,,,,
2023-W44,ShopOnline,306,0,0,0,,,,,
2023-W45,ShopOnline,306,1,1,0,,,,,
2023-W46,ShopOnline,306,0,0,0,,,,,
2023-W47,ShopOnline,306,0,0,0,,,,,
2023-W48,ShopOnline,306,0,0,0,,,,,
2023-W49,ShopOnline,306,0,0,0,,,,,
2023-W50,ShopOnline,306,0,0,0,,,,,
2023-W51,ShopOnline,306,0,0,0,,,,,
2023-W52,ShopOnline,306,0,0,0,,,,,
2024-W01,ShopOnline,306,0,0,0,,,,,
2024-W02,ShopOnline,306,0,0,0,,,,,
2024-W03,ShopOnline,306,0,0,0,,,,,
2024-W04,ShopOnline,306,0,0,0,,,,,
2024-W05,ShopOnline,306,0,0,0,,,,,
2024-W06,ShopOnline,306,0,0,0,,,,,
2024-W07,ShopOnline,306,0,0,0,,,,,
2024-W08,ShopOnline,306,0,0,0,,,,,
2024-W09,ShopOnline,306,1,1,0,,,,,
2024-W10,ShopOnline,306,0,0,0,,,,,
2024-W11,ShopOnline,306,0,0,0,,,,,
2024-W12,ShopOnline,306,0,0,0,,,,,
2024-W13,ShopOnline,306,0,0,0,,,,,
2024-W14,ShopOnline,306,0,0,0,,,,,
2024-W15,ShopOnline,306,0,0,0,,,,,
2024-W16,ShopOnline,306,0,0,0,,,,,
2024-W17,ShopOnline,306,0,0,0,,,,,
2024-W18,ShopOnline,306,1,1,0,,,,,
2024-W19,ShopOnline,306,0,0,0,,,,,
2024-W20,ShopOnline,306,0,0,0,,,,,
2024-W21,ShopOnline,306,0,0,0,,,,,
2024-W22,ShopOnline,306,0,0,0,,,,,
2024-W23,ShopOnline,306,0,0,0,,,,,
2024-W24,ShopOnline,306,0,0,0,,,,,
2024-W25,ShopOnline,306,0,0,0,,,,,
2024-W26,ShopOnline,306,0,0,0,,,,,
2024-W27,ShopOnline,306,1,1,0,,,,,
2024-W28,ShopOnline,306,0,0,0,,,,,
2024-W29,ShopOnline,306,0,0,0,,,,,
2024-W30,ShopOnline,306,0,0,0,,,,,
2024-W31,ShopOnline,306,0,0,0,,,,,
2024-W32,ShopOnline,306,0,0,0,,,,,
2024-W33,ShopOnline,306,0,0,0,,,,,
2024-W34,ShopOnline,306,0,0,0,,,,,
2024-W35,ShopOnline,306,0,0,0,,,,,
2024-W36,ShopOnline,306,1,1,0,,,,,
2024-W37,ShopOnline,306,0,0,0,,,,,
2024-W38,ShopOnline,306,0,0,0,,,,,
2024-W39,ShopOnline,306,0,0,0,,,,,
2024-W40,ShopOnline,306,0,0,0,,,,,
2024-W41,ShopOnline,306,0,0,0,,,,,
2024-W42,ShopOnline,306,0,0,0,,,,,
2024-W43,ShopOnline,306,0,0,0,,,,,
2024-W44,ShopOnline,306,0,0,0,,,,,
2024-W45,ShopOnline,306,1,1,0,,,,,
2024-W46,ShopOnline,306,0,0,0,,,,,
2024-W47,ShopOnline,306,0,0,0,,,,,
2024-W48,ShopOnline,306,0,0,0,,,,,
2024-W49,ShopOnline,306,0,0,0,,,,,
2024-W50,ShopOnline,306,0,0,0,,,,,
2024-W51,ShopOnline,306,0,0,0,,,,,
2024-W52,ShopOnline,306,0,0,0,,,,,
2025-W01,ShopOnline,306,0,0,0,,,,,
2025-W02,ShopOnline,306,0,0,0,,,,,
2025-W03,ShopOnline,306,0,0,0,,,,,
2025-W04,ShopOnline,306,0,0,0,,,,,
2025-W05,ShopOnline,306,0,0,0,,,,,
2025-W06,ShopOnline,306,0,0,0,,,,,
2025-W07,ShopOnline,306,0,0,0,,,,,
2025-W08,ShopOnline,306,0,0,0,,,,,
2025-W09,ShopOnline,306,1,1,0,,,,,
2025-W10,ShopOnline,306,0,0,0,,,,,
2025-W11,ShopOnline,306,0,0,0,,,,,
2025-W12,ShopOnline,306,0,0,0,,,,,
2025-W13,ShopOnline,306,0,0,0,,,,,
2025-W14,ShopOnline,306,0,0,0,,,,,
2025-W15,ShopOnline,306,0,0,0,,,,,
2025-W16,ShopOnline,306,0,0,0,,,,,
2025-W17,ShopOnline,306,0,0,0,,,,,
2025-W18,ShopOnline,306,1,1,0,,,,,
2025-W19,ShopOnline,306,0,0,0,,,,,
2025-W20,ShopOnline,306,0,0,0,,,,,
2025-W21,ShopOnline,306,0,0,0,,,,,
2025-W22,ShopOnline,306,0,0,0,,,,,
2025-W23,ShopOnline,306,0,0,0,,,,,
2025-W24,ShopOnline,306,0,0,0,,,,,
2025-W25,ShopOnline,306,0,0,0,,,,,
2025-W26,ShopOnline,306,0,0,0,,,,,
2025-W27,ShopOnline,306,1,1,0,,,,,
2025-W28,ShopOnline,306,0,0,0,,,,,
2025-W29,ShopOnline,306,0,0,0,,,,,
2025-W30,ShopOnline,306,0,0,0,,,,,
2025-W31,ShopOnline,306,0,0,0,,,,,
2025-W32,ShopOnline,306,0,0,0,,,,,
2025-W33,ShopOnline,306,0,0,0,,,,,
2025-W34,ShopOnline,306,0,0,0,,,,,
2025-W35,ShopOnline,306,0,0,0,,,,,
2025-W36,ShopOnline,306,1,1,0,,,,,
2025-W37,ShopOnline,306,0,0,0,,,,,
2025-W38,ShopOnline,306,0,0,0,,,,,
2025-W39,ShopOnline,306,0,0,0,,,,,
2025-W40,ShopOnline,306,0,0,0,,,,,
2025-W41,ShopOnline,306,0,0,0,,,,,
2025-W42,ShopOnline,306,0,0,0,,,,,
2025-W43,ShopOnline,306,0,0,0,,,,,
2025-W44,ShopOnline,306,0,0,0,,,,,
2025-W45,ShopOnline,306,1,1,0,,,,,
2025-W46,ShopOnline,306,0,0,0,,,,,
2025-W47,ShopOnline,306,0,0,0,,,,,
2025-W48,ShopOnline,306,0,0,0,,,,,
2025-W49,ShopOnline,306,0,0,0,,,,,
2025-W50,ShopOnline,306,0,0,0,,,,,
2025-W51,ShopOnline,306,0,0,0,,,,,
2025-W52,ShopOnline,306,0,0,0,,,,,
2026-W01,ShopOnline,306,0,0,0,,,,,
2026-W02,ShopOnline,306,0,0,0,,,,,
2026-W03,ShopOnline,306,0,0,0,,,,,
2026-W04,ShopOnline,306,0,0,0,,,,,
2026-W05,ShopOnline,306,0,0,0,,,,,
2026-W06,ShopOnline,306,0,0,0,,,,,
2026-W07,ShopOnline,306,0,0,0,,,,,
2026-W08,ShopOnline,306,0,0,0,,,,,
2026-W09,ShopOnline,306,1,0,1,,,,,
2026-W10,ShopOnline,306,0,0,0,,,,,
2026-W11,ShopOnline,306,0,0,0,,,,,
2026-W12,ShopOnline,306,0,0,0,,,,,
2026-W13,ShopOnline,306,0,0,0,,,,,
2026-W14,ShopOnline,306,0,0,0,,,,,
2026-W15,ShopOnline,306,0,0,0,,,,,
2026-W16,ShopOnline,306,0,0,0,,,,,
2026-W17,ShopOnline,306,0,0,0,,,,,
2026-W18,ShopOnline,306,1,1,0,,,,,
2026-W19,ShopOnline,306,0,0,0,,,,,
2026-W20,ShopOnline,306,0,0,0,,,,,
2026-W21,ShopOnline,306,0,0,0,,,,,
2026-W22,ShopOnline,306,0,0,0,,,,,
2026-W23,ShopOnline,306,0,0,0,,,,,
2021-W52,ShopOnline,307,0,0,0,,,,,
2022-W01,ShopOnline,307,0,0,0,,,,,
2022-W02,ShopOnline,307,0,0,0,,,,,
2022-W03,ShopOnline,307,0,0,0,,,,,
2022-W04,ShopOnline,307,0,0,0,,,,,
2022-W05,ShopOnline,307,0,0,0,,,,,
2022-W06,ShopOnline,307,0,0,0,,,,,
2022-W07,ShopOnline,307,0,0,0,,,,,
2022-W08,ShopOnline,307,0,0,0,,,,,
2022-W09,ShopOnline,307,1,0,1,,,,,
2022-W10,ShopOnline,307,0,0,0,,,,,
2022-W11,ShopOnline,307,0,0,0,,,,,
2022-W12,ShopOnline,307,0,0,0,,,,,
2022-W13,ShopOnline,307,0,0,0,,,,,
2022-W14,ShopOnline,307,0,0,0,,,,,
2022-W15,ShopOnline,307,0,0,0,,,,,
2022-W16,ShopOnline,307,0,0,0,,,,,
2022-W17,ShopOnline,307,0,0,0,,,,,
2022-W18,ShopOnline,307,1,1,0,,,,,
2022-W19,ShopOnline,307,0,0,0,,,,,
2022-W20,ShopOnline,307,0,0,0,,,,,
2022-W21,ShopOnline,307,0,0,0,,,,,
2022-W22,ShopOnline,307,0,0,0,,,,,
2022-W23,ShopOnline,307,0,0,0,,,,,
2022-W24,ShopOnline,307,0,0,0,,,,,
2022-W25,ShopOnline,307,0,0,0,,,,,
2022-W26,ShopOnline,307,0,0,0,,,,,
2022-W27,ShopOnline,307,1,1,0,,,,,
2022-W28,ShopOnline,307,0,0,0,,,,,
2022-W29,ShopOnline,307,0,0,0,,,,,
2022-W30,ShopOnline,307,0,0,0,,,,,
2022-W31,ShopOnline,307,0,0,0,,,,,
2022-W32,ShopOnline,307,0,0,0,,,,,
2022-W33,ShopOnline,307,0,0,0,,,,,
2022-W34,ShopOnline,307,0,0,0,,,,,
2022-W35,ShopOnline,307,0,0,0,,,,,
2022-W36,ShopOnline,307,1,0,1,,,,,
2022-W37,ShopOnline,307,0,0,0,,,,,
2022-W38,ShopOnline,307,0,0,0,,,,,
2022-W39,ShopOnline,307,0,0,0,,,,,
2022-W40,ShopOnline,307,0,0,0,,,,,
2022-W41,ShopOnline,307,0,0,0,,,,,
2022-W42,ShopOnline,307,0,0,0,,,,,
2022-W43,ShopOnline,307,0,0,0,,,,,
2022-W44,ShopOnline,307,0,0,0,,,,,
2022-W45,ShopOnline,307,1,1,0,,,,,
2022-W46,ShopOnline,307,0,0,0,,,,,
2022-W47,ShopOnline,307,0,0,0,,,,,
2022-W48,ShopOnline,307,0,0,0,,,,,
2022-W49,ShopOnline,307,0,0,0,,,,,
2022-W50,ShopOnline,307,0,0,0,,,,,
2022-W51,ShopOnline,307,0,0,0,,,,,
2022-W52,ShopOnline,307,0,0,0,,,,,
2023-W01,ShopOnline,307,0,0,0,,,,,
2023-W02,ShopOnline,307,0,0,0,,,,,
2023-W03,ShopOnline,307,0,0,0,,,,,
2023-W04,ShopOnline,307,0,0,0,,,,,
2023-W05,ShopOnline,307,0,0,0,,,,,
2023-W06,ShopOnline,307,0,0,0,,,,,
2023-W07,ShopOnline,307,0,0,0,,,,,
2023-W08,ShopOnline,307,0,0,0,,,,,
2023-W09,ShopOnline,307,1,1,0,,,,,
2023-W10,ShopOnline,307,0,0,0,,,,,
2023-W11,ShopOnline,307,0,0,0,,,,,
2023-W12,ShopOnline,307,0,0,0,,,,,
2023-W13,ShopOnline,307,0,0,0,,,,,
2023-W14,ShopOnline,307,0,0,0,,,,,
2023-W15,ShopOnline,307,0,0,0,,,,,
2023-W16,ShopOnline,307,0,0,0,,,,,
2023-W17,ShopOnline,307,0,0,0,,,,,
2023-W18,ShopOnline,307,1,0,1,,,,,
2023-W19,ShopOnline,307,0,0,0,,,,,
2023-W20,ShopOnline,307,0,0,0,,,,,
2023-W21,ShopOnline,307,0,0,0,,,,,
2023-W22,ShopOnline,307,0,0,0,,,,,
2023-W23,ShopOnline,307,0,0,0,,,,,
2023-W24,ShopOnline,307,0,0,0,,,,,
2023-W25,ShopOnline,307,0,0,0,,,,,
2023-W26,ShopOnline,307,0,0,0,,,,,
2023-W27,ShopOnline,307,1,1,0,,,,,
2023-W28,ShopOnline,307,0,0,0,,,,,
2023-W29,ShopOnline,307,0,0,0,,,,,
2023-W30,ShopOnline,307,0,0,0,,,,,
2023-W31,ShopOnline,307,0,0,0,,,,,
2023-W32,ShopOnline,307,0,0,0,,,,,
2023-W33,ShopOnline,307,0,0,0,,,,,
2023-W34,ShopOnline,307,0,0,0,,,,,
2023-W35,ShopOnline,307,0,0,0,,,,,
2023-W36,ShopOnline,307,1,1,0,,,,,
2023-W37,ShopOnline,307,0,0,0,,,,,
2023-W38,ShopOnline,307,0,0,0,,,,,
2023-W39,ShopOnline,307,0,0,0,,,,,
2023-W40,ShopOnline,307,0,0,0,,,,,
2023-W41,ShopOnline,307,0,0,0,,,,,
2023-W42,ShopOnline,307,0,0,0,,,,,
2023-W43,ShopOnline,307,0,0,0,,,,,
2023-W44,ShopOnline,307,0,0,0,,,,,
2023-W45,ShopOnline,307,1,1,0,,,,,
2023-W46,ShopOnline,307,0,0,0,,,,,
2023-W47,ShopOnline,307,0,0,0,,,,,
2023-W48,ShopOnline,307,0,0,0,,,,,
2023-W49,ShopOnline,307,0,0,0,,,,,
2023-W50,ShopOnline,307,0,0,0,,,,,
2023-W51,ShopOnline,307,0,0,0,,,,,
2023-W52,ShopOnline,307,0,0,0,,,,,
2024-W01,ShopOnline,307,0,0,0,,,,,
2024-W02,ShopOnline,307,0,0,0,,,,,
2024-W03,ShopOnline,307,0,0,0,,,,,
2024-W04,ShopOnline,307,0,0,0,,,,,
2024-W05,ShopOnline,307,0,0,0,,,,,
2024-W06,ShopOnline,307,0,0,0,,,,,
2024-W07,ShopOnline,307,0,0,0,,,,,
2024-W08,ShopOnline,307,0,0,0,,,,,
2024-W09,ShopOnline,307,1,0,1,,,,,
2024-W10,ShopOnline,307,0,0,0,,,,,
2024-W11,ShopOnline,307,0,0,0,,,,,
2024-W12,ShopOnline,307,0,0,0,,,,,
2024-W13,ShopOnline,307,0,0,0,,,,,
2024-W14,ShopOnline,307,0,0,0,,,,,
2024-W15,ShopOnline,307,0,0,0,,,,,
2024-W16,ShopOnline,307,0,0,0,,,,,
2024-W17,ShopOnline,307,0,0,0,,,,,
2024-W18,ShopOnline,307,1,1,0,,,,,
2024-W19,ShopOnline,307,0,0,0,,,,,
2024-W20,ShopOnline,307,0,0,0,,,,,
2024-W21,ShopOnline,307,0,0,0,,,,,
2024-W22,ShopOnline,307,0,0,0,,,,,
2024-W23,ShopOnline,307,0,0,0,,,,,
2024-W24,ShopOnline,307,0,0,0,,,,,
2024-W25,ShopOnline,307,0,0,0,,,,,
2024-W26,ShopOnline,307,0,0,0,,,,,
2024-W27,ShopOnline,307,1,1,0,,,,,
2024-W28,ShopOnline,307,0,0,0,,,,,
2024-W29,ShopOnline,307,0,0,0,,,,,
2024-W30,ShopOnline,307,0,0,0,,,,,
2024-W31,ShopOnline,307,0,0,0,,,,,
2024-W32,ShopOnline,307,0,0,0,,,,,
2024-W33,ShopOnline,307,0,0,0,,,,,
2024-W34,ShopOnline,307,0,0,0,,,,,
2024-W35,ShopOnline,307,0,0,0,,,,,
2024-W36,ShopOnline,307,1,1,0,,,,,
2024-W37,ShopOnline,307,0,0,0,,,,,
2024-W38,ShopOnline,307,0,0,0,,,,,
2024-W39,ShopOnline,307,0,0,0,,,,,
2024-W40,ShopOnline,307,0,0,0,,,,,
2024-W41,ShopOnline,307,0,0,0,,,,,
2024-W42,ShopOnline,307,0,0,0,,,,,
2024-W43,ShopOnline,307,0,0,0,,,,,
2024-W44,ShopOnline,307,0,0,0,,,,,
2024-W45,ShopOnline,307,1,1,0,,,,,
2024-W46,ShopOnline,307,0,0,0,,,,,
2024-W47,ShopOnline,307,0,0,0,,,,,
2024-W48,ShopOnline,307,0,0,0,,,,,
2024-W49,ShopOnline,307,0,0,0,,,,,
2024-W50,ShopOnline,307,0,0,0,,,,,
2024-W51,ShopOnline,307,0,0,0,,,,,
2024-W52,ShopOnline,307,0,0,0,,,,,
2025-W01,ShopOnline,307,0,0,0,,,,,
2025-W02,ShopOnline,307,0,0,0,,,,,
2025-W03,ShopOnline,307,0,0,0,,,,,
2025-W04,ShopOnline,307,0,0,0,,,,,
2025-W05,ShopOnline,307,0,0,0,,,,,
2025-W06,ShopOnline,307,0,0,0,,,,,
2025-W07,ShopOnline,307,0,0,0,,,,,
2025-W08,ShopOnline,307,0,0,0,,,,,
2025-W09,ShopOnline,307,1,1,0,,,,,
2025-W10,ShopOnline,307,0,0,0,,,,,
2025-W11,ShopOnline,307,0,0,0,,,,,
2025-W12,ShopOnline,307,0,0,0,,,,,
2025-W13,ShopOnline,307,0,0,0,,,,,
2025-W14,ShopOnline,307,0,0,0,,,,,
2025-W15,ShopOnline,307,0,0,0,,,,,
2025-W16,ShopOnline,307,0,0,0,,,,,
2025-W17,ShopOnline,307,0,0,0,,,,,
2025-W18,ShopOnline,307,1,1,0,,,,,
2025-W19,ShopOnline,307,0,0,0,,,,,
2025-W20,ShopOnline,307,0,0,0,,,,,
2025-W21,ShopOnline,307,0,0,0,,,,,
2025-W22,ShopOnline,307,0,0,0,,,,,
2025-W23,ShopOnline,307,0,0,0,,,,,
2025-W24,ShopOnline,307,0,0,0,,,,,
2025-W25,ShopOnline,307,0,0,0,,,,,
2025-W26,ShopOnline,307,0,0,0,,,,,
2025-W27,ShopOnline,307,1,0,1,,,,,
2025-W28,ShopOnline,307,0,0,0,,,,,
2025-W29,ShopOnline,307,0,0,0,,,,,
2025-W30,ShopOnline,307,0,0,0,,,,,
2025-W31,ShopOnline,307,0,0,0,,,,,
2025-W32,ShopOnline,307,0,0,0,,,,,
2025-W33,ShopOnline,307,0,0,0,,,,,
2025-W34,ShopOnline,307,0,0,0,,,,,
2025-W35,ShopOnline,307,0,0,0,,,,,
2025-W36,ShopOnline,307,1,1,0,,,,,
2025-W37,ShopOnline,307,0,0,0,,,,,
2025-W38,ShopOnline,307,0,0,0,,,,,
2025-W39,ShopOnline,307,0,0,0,,,,,
2025-W40,ShopOnline,307,0,0,0,,,,,
2025-W41,ShopOnline,307,0,0,0,,,,,
2025-W42,ShopOnline,307,0,0,0,,,,,
2025-W43,ShopOnline,307,0,0,0,,,,,
2025-W44,ShopOnline,307,0,0,0,,,,,
2025-W45,ShopOnline,307,1,1,0,,,,,
2025-W46,ShopOnline,307,0,0,0,,,,,
2025-W47,ShopOnline,307,0,0,0,,,,,
2025-W48,ShopOnline,307,0,0,0,,,,,
2025-W49,ShopOnline,307,0,0,0,,,,,
2025-W50,ShopOnline,307,0,0,0,,,,,
2025-W51,ShopOnline,307,0,0,0,,,,,
2025-W52,ShopOnline,307,0,0,0,,,,,
2026-W01,ShopOnline,307,0,0,0,,,,,
2026-W02,ShopOnline,307,0,0,0,,,,,
2026-W03,ShopOnline,307,0,0,0,,,,,
2026-W04,ShopOnline,307,0,0,0,,,,,
2026-W05,ShopOnline,307,0,0,0,,,,,
2026-W06,ShopOnline,307,0,0,0,,,,,
2026-W07,ShopOnline,307,0,0,0,,,,,
